id;code;name;reconcile;deprecated;user_type_id;tag_id1;tag_id2;tag_id3
chart_skr49_1371;1371;Verbindlichkeiten gegenüber Unternehmen mit Beteiligungsverhältnis besteht - Restlaufzeit bis 1 Jahr;False;False;data_account_type_current_liabilities;;account_tag_skr49_148;
chart_skr49_1372;1372;Verbindlichkeiten gegenüber Unternehmen mit Beteiligungsverhältnis besteht - Restlaufzeit 1 bis 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_148;
chart_skr49_1373;1373;Verbindlichkeiten gegenüber Unternehmen mit Beteiligungsverhältnis besteht - Restlaufzeit größer 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_148;
chart_skr49_1375;1375;Verbindlichkeiten aus Lieferungen und Leistungen gegenüber Unternehmen, mit denen ein Beteiligungsverhältnis besteht ;False;False;data_account_type_current_liabilities;;account_tag_skr49_148;
chart_skr49_1376;1376;Verbindlichkeiten aus Lieferungen und Leistungen gegenüber Unternehmen, mit denen ein Beteiligungsverhältnis besteht  - Restlaufzeit bis 1 Jahr;False;False;data_account_type_current_liabilities;;account_tag_skr49_148;
chart_skr49_1377;1377;Verbindlichkeiten aus Lieferungen und Leistungen gegenüber Unternehmen, mit denen ein Beteiligungsverhältnis besteht  - Restlaufzeit 1 bis 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_148;
chart_skr49_1378;1378;Verbindlichkeiten aus Lieferungen und Leistungen gegenüber Unternehmen, mit denen ein Beteiligungsverhältnis besteht  - Restlaufzeit größer 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_148;
chart_skr49_1380;1380;Verbindlichkeiten für satzungsgemäße Leistungen;False;False;data_account_type_current_liabilities;;account_tag_skr49_149;
chart_skr49_1385;1385;Verbindlichkeiten aus erteilten Zusagen;False;False;data_account_type_current_liabilities;;account_tag_skr49_150;
chart_skr49_1390;1390;Verbindlichkeiten aus nicht zweckentsprechend verwendeten Mitteln;False;False;data_account_type_current_liabilities;;account_tag_skr49_151;
chart_skr49_1395 ;1395 ;Verbindlichkeiten aus bedingt rückzahlungspflichtigen Spenden;False;False;data_account_type_current_liabilities;;account_tag_skr49_152;
chart_skr49_1500;1500;Verbindlichkeiten gegenüber Kreditinstituten;False;False;data_account_type_current_liabilities;;account_tag_skr49_153;
chart_skr49_1510;1510;Verbindlichkeiten gegenüber Kreditinstituten - Restlaufzeit bis 1 Jahr;False;False;data_account_type_current_liabilities;;account_tag_skr49_153;
chart_skr49_1520;1520;Verbindlichkeiten gegenüber Kreditinstituten - Restlaufzeit 1 bis 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_153;
chart_skr49_1530;1530;Verbindlichkeiten gegenüber Kreditinstituten - Restlaufzeit größer 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_153;
chart_skr49_1540;1540;Verbindlichkeiten gegenüber Kreditinstituten aus Teilzahlungsverträgen;False;False;data_account_type_current_liabilities;;account_tag_skr49_153;
chart_skr49_1550;1550;Verbindlichkeiten gegenüber Kreditinstituten aus Teilzahlungsverträgen - Restlaufzeit bis 1 Jahr;False;False;data_account_type_current_liabilities;;account_tag_skr49_153;
chart_skr49_1560;1560;Verbindlichkeiten gegenüber Kreditinstituten aus Teilzahlungsverträgen - Restlaufzeit 1 bis 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_153;
chart_skr49_1570;1570;Verbindlichkeiten gegenüber Kreditinstituten aus Teilzahlungsverträgen - Restlaufzeit größer 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_153;
chart_skr49_1599;1599;Gegenkonto 1500-1574 bei Aufteilung der Konten 1575-1598;False;False;data_account_type_current_liabilities;;account_tag_skr49_154;
chart_skr49_1600;1600;Verbindlichkeiten gegenüber Gesellschaftern;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1601;1601;Verbindlichkeiten gegenüber Gesellschaftern - Restlaufzeit bis 1 Jahr;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1602;1602;Verbindlichkeiten gegenüber Gesellschaftern - Restlaufzeit 1 bis 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1603;1603;Verbindlichkeiten gegenüber Gesellschaftern - Restlaufzeit größer 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1605;1605;Verbindlichkeiten gegenüber Gesellschaftern für offene Ausschüttungen;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1610;1610;Darlehen typisch stiller Gesellschafter;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1611;1611;Darlehen typisch stiller Gesellschafter - Restlaufzeit bis 1 Jahr;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1612;1612;Darlehen typisch stiller Gesellschafter - Restlaufzeit 1 bis 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1613;1613;Darlehen typisch stiller Gesellschafter - Restlaufzeit größer 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1615;1615;Darlehen atypisch stiller Gesellschafter;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1616;1616;Darlehen atypisch stiller Gesellschafter - Restlaufzeit bis 1 Jahr;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1617;1617;Darlehen atypisch stiller Gesellschafter - Restlaufzeit 1 bis 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1618;1618;Darlehen atypisch stiller Gesellschafter - Restlaufzeit größer 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1620;1620;Partiarische Darlehen;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1621;1621;Partiarische Darlehen - Restlaufzeit bis 1 Jahr;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1622;1622;Partiarische Darlehen - Restlaufzeit 1 bis 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1623;1623;Partiarische Darlehen - Restlaufzeit größer 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1625;1625;Erhaltene Kautionen;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1626;1626;Erhaltene Kautionen - Restlaufzeit bis 1 Jahr;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1627;1627;Erhaltene Kautionen - Restlaufzeit 1 bis 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1628;1628;Erhaltene Kautionen - Restlaufzeit größer 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1630;1630;Darlehen;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1631;1631;Darlehen - Restlaufzeit bis 1 Jahr;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1632;1632;Darlehen - Restlaufzeit 1 bis 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1633;1633;Darlehen - Restlaufzeit größer 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1679;1679;Gegenkonto 1600-1624, 1630-1634 und 1800-1805 bei Aufteilung der Konten 1635-1678;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1680;1680;Agenturwarenabrechnung;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1681;1681;Kreditkartenabrechnung;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1682;1682;Verbindlichkeiten gegenüber Arbeitsgemeinschaften;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1685;1685;Verbindlichkeiten gegenüber GmbH-Gesellschaftern;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1686;1686;Verbindlichkeiten gegenüber GmbH-Gesellschaftern - Restlaufzeit bis 1 Jahr;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1687;1687;Verbindlichkeiten gegenüber GmbH-Gesellschaftern - Restlaufzeit 1 bis 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1688;1688;Verbindlichkeiten gegenüber GmbH-Gesellschaftern - Restlaufzeit größer 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1690;1690;Verbindlichkeiten gegenüber stillen Gesellschaftern;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1691;1691;Verbindlichkeiten gegenüber stillen Gesellschaftern - Restlaufzeit bis 1 Jahr;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1692;1692;Verbindlichkeiten gegenüber stillen Gesellschaftern - Restlaufzeit 1 bis 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1693;1693;Verbindlichkeiten gegenüber stillen Gesellschaftern - Restlaufzeit größer 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1695;1695;Verrechnungskonto geleistete Anzahlungen bei Buchung über Kreditorenkonto;False;False;data_account_type_current_liabilities;;account_tag_skr49_093;
chart_skr49_1700;1700;Verbindlichkeiten aus Lohn- und Kirchensteuer;False;False;data_account_type_current_liabilities;;account_tag_skr49_155;
chart_skr49_1705;1705;Verbindlichkeiten im Rahmen der sozialen Sicherheit;False;False;data_account_type_current_liabilities;;account_tag_skr49_155;
chart_skr49_1706;1706;Verbindlichkeiten im Rahmen der sozialen Sicherheit - Restlaufzeit bis 1 Jahr;False;False;data_account_type_current_liabilities;;account_tag_skr49_155;
chart_skr49_1707;1707;Verbindlichkeiten im Rahmen der sozialen Sicherheit - Restlaufzeit 1 bis 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_155;
chart_skr49_1708;1708;Verbindlichkeiten im Rahmen der sozialen Sicherheit - Restlaufzeit größer 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_155;
chart_skr49_1710;1710;Voraussichtliche Beitragsschuld gegenüber den Sozialversicherungsträgern;False;False;data_account_type_current_liabilities;;account_tag_skr49_155;
chart_skr49_1712;1712;Verbindlichkeiten aus Lohn und Gehalt;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1715;1715;Verbindlichkeiten aus Einbehaltungen (KapESt und SolZ, KiSt auf KapESt) für offene Ausschüttungen;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1716;1716;Verbindlichkeiten für Verbrauchsteuern;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1720;1720;Verbindlichkeiten aus Vermögensbildung;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1721;1721;Verbindlichkeiten aus Vermögensbildung - Restlaufzeit bis 1 Jahr;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1722;1722;Verbindlichkeiten aus Vermögensbildung - Restlaufzeit 1 bis 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1723;1723;Verbindlichkeiten aus Vermögensbildung - Restlaufzeit größer 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1724;1724;Ausgegebene Geschenkgutscheine;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1730;1730;Lohn- und Gehaltsverrechnungskonto;False;False;data_account_type_current_liabilities;;account_tag_skr49_155;
chart_skr49_1731;1731;Lohn- und Gehaltsverrechnung ⌡ 11 Abs. 2 Satz 2 EStG für ⌡ 4 Abs. 3 EStG;False;False;data_account_type_current_liabilities;;account_tag_skr49_155;
chart_skr49_1732;1732;Verbindlichkeiten im Rahmen der sozialen Sicherheit für ⌡ 4 Abs. 3 EStG;False;False;data_account_type_current_liabilities;;account_tag_skr49_155;
chart_skr49_1798;1798;Verbindlichkeiten für Einbehaltungen von Artbeitnehmern;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1799;1799;Verbindlichkeiten an das Finanzamt aus abzuführendem Bauabzugsbetrag;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1800;1800;Sonstige Verbindlichkeiten;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1801;1801;Sonstige Verbindlichkeiten - Restlaufzeit bis 1 Jahr;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1802;1802;Sonstige Verbindlichkeiten - Restlaufzeit 1 bis 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1803;1803;Sonstige Verbindlichkeiten - Restlaufzeit größer 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1804;1804;Verbindlichkeiten zu Ausgaben ⌡ 11 Abs. 2 Satz 2 EStG;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1806;1806;Erhaltene Kautionen;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1807;1807;Erhaltene Kautionen - Restlaufzeit bis 1 Jahr;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1808;1808;Erhaltene Kautionen - Restlaufzeit 1 bis 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1809;1809;Erhaltene Kautionen - Restlaufzeit größer 5 Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_095;
chart_skr49_1815;1815;Gegenkonto Bruttoerlöse;False;False;data_account_type_current_liabilities;;account_tag_skr49_096;
chart_skr49_1820;1820;Nettoerlöse 7 %;False;False;data_account_type_current_liabilities;;account_tag_skr49_096;
chart_skr49_1825 ;1825 ;Nettoerlöse 19 %;False;False;data_account_type_current_liabilities;;account_tag_skr49_096;
chart_skr49_1830;1830;Nettoerlöse 0 % mit Vorsteuer-Abzug;False;False;data_account_type_current_liabilities;;account_tag_skr49_096;
chart_skr49_1835;1835;Nettoerlöse 0 % ohne Vorsteuer-Abzug;False;False;data_account_type_current_liabilities;;account_tag_skr49_096;
chart_skr49_1836;1836;Nettoerlöse 0 % aus innergemeinschaftlichen Lieferungen (steuerfrei);False;False;data_account_type_current_liabilities;;account_tag_skr49_096;
chart_skr49_1840;1840;Umsatzsteuer;False;True;data_account_type_current_liabilities;;account_tag_skr49_156;
chart_skr49_1845;1845;Umsatzsteuer 7 %;False;True;data_account_type_current_liabilities;;account_tag_skr49_156;
chart_skr49_1850;1850;Umsatzsteuer 19 %;False;True;data_account_type_current_liabilities;;account_tag_skr49_156;
chart_skr49_1860;1860;Umsatzsteuer aus innergemeinschaftlichem Erwerb;False;True;data_account_type_current_liabilities;;account_tag_skr49_156;
chart_skr49_1861;1861;Umsatzsteuer innergemeinschaftlicher Erwerb Neufahrzeuge ohne USt-IdNr.;False;True;data_account_type_current_liabilities;;account_tag_skr49_156;
chart_skr49_1864;1864;Umsatzsteuer aus im Inland steuerpflichtigen Leistungen 7 %;False;True;data_account_type_current_liabilities;;account_tag_skr49_156;
chart_skr49_1865;1865;Umsatzsteuer aus im Inland steuerpflichtigen Leistungen 19 %;False;True;data_account_type_current_liabilities;;account_tag_skr49_156;
chart_skr49_1866;1866;Umsatzsteuer aus im Inland steuerpflichtigen EU-Lieferungen;False;True;data_account_type_current_liabilities;;account_tag_skr49_156;
chart_skr49_1869;1869;Umsatzsteuer aus im anderen EU-Land steuerpflichtigen elektronischen Dienstleistungen;False;True;data_account_type_current_liabilities;;account_tag_skr49_157;
chart_skr49_1870;1870;Umsatzsteuer aus im anderen EU-Land steuerpflichtigen Lieferungen;False;True;data_account_type_current_liabilities;;account_tag_skr49_157;
chart_skr49_1871;1871;Umsatzsteuer aus im anderen EU-Land steuerpflichtigen sonstigen Leistungen;False;True;data_account_type_current_liabilities;;account_tag_skr49_157;
chart_skr49_1872;1872;Umsatzsteuer aus innergemeinschaftlichem Erwerb ohne Vorsteuerabzug;False;True;data_account_type_current_liabilities;;account_tag_skr49_156;
chart_skr49_1873;1873;Umsatzsteuer aus innergemeinschaftlichem Erwerb 19 %;False;True;data_account_type_current_liabilities;;account_tag_skr49_156;
chart_skr49_1880;1880;Umsatzsteuer nicht fällig;False;True;data_account_type_current_liabilities;;account_tag_skr49_158;
chart_skr49_1885;1885;Umsatzsteuer nicht fällig 7 %;False;True;data_account_type_current_liabilities;;account_tag_skr49_158;
chart_skr49_1890;1890;Umsatzsteuer nicht fällig 19 %;False;True;data_account_type_current_liabilities;;account_tag_skr49_158;
chart_skr49_1895;1895;Umsatzsteuer nicht fällig aus im Inland steuerpflichtigen EU-Lieferungen;False;True;data_account_type_current_liabilities;;account_tag_skr49_158;
chart_skr49_1896;1896;Umsatzsteuer nicht fällig aus im Inland steuerpflichtigen EU-Lieferungen 19 %;False;True;data_account_type_current_liabilities;;account_tag_skr49_158;
chart_skr49_1901;1901;Umsatzsteuer nach ⌡ 13b UStG;False;True;data_account_type_current_liabilities;;account_tag_skr49_156;
chart_skr49_1902;1902;Umsatzsteuer nach ⌡ 13b UStG, 19 %;False;True;data_account_type_current_liabilities;;account_tag_skr49_156;
chart_skr49_1905;1905;Umsatzsteuer aus der Auslagerung von Gegenständen aus einem Umsatzsteuerlager;False;True;data_account_type_current_liabilities;;account_tag_skr49_156;
chart_skr49_1910;1910;Sammelkonto Umsatzsteuer-Vorauszahlung/-erstattung;False;False;data_account_type_current_liabilities;;account_tag_skr49_159;
chart_skr49_1911;1911;Sammelkonto Umsatzsteuer-Vorauszahlung 1/11;False;False;data_account_type_current_liabilities;;account_tag_skr49_159;
chart_skr49_1912;1912;Nachsteuer UStVA Kz. 65;False;False;data_account_type_current_liabilities;;account_tag_skr49_159;
chart_skr49_1913;1913;Umsatzsteuer frühere Jahre;False;False;data_account_type_current_liabilities;;account_tag_skr49_159;
chart_skr49_1914;1914;In Rechnung unrichtig oder unberechtigt ausgewiesene Steuerbeträge, UStVA Kz.69;False;False;data_account_type_current_liabilities;;account_tag_skr49_159;
chart_skr49_1915;1915;Steuerzahlungen an andere Länder;False;False;data_account_type_current_liabilities;;account_tag_skr49_159;
chart_skr49_1916;1916;Verbindlichkeiten aus Umsatzsteuer-Vorauszahlungen;False;False;data_account_type_current_liabilities;;account_tag_skr49_159;
chart_skr49_1918;1918;Umsatzsteuer in Folgeperiode fällig (⌡⌡ 13 Abs. 1 Nr. 6, 13b Abs. 2 UStG);False;True;data_account_type_current_liabilities;;account_tag_skr49_160;
chart_skr49_1919;1919;Umsatzsteuer Vorjahr;False;False;data_account_type_current_liabilities;;account_tag_skr49_160;
chart_skr49_1920;1920;Umsatzsteuer laufendes Jahr;False;False;data_account_type_current_liabilities;;account_tag_skr49_160;
chart_skr49_1930;1930;Einfuhrumsatzsteuerzahlung aufgeschoben bis?;False;False;data_account_type_current_liabilities;;account_tag_skr49_160;
chart_skr49_1990;1990;Passive Rechnungsabgrenzung;False;False;data_account_type_current_liabilities;;account_tag_skr49_104;
chart_skr49_2000;2000;Einnahmen Bereich 2000;False;False;data_account_type_revenue;;account_tag_skr49_161;account_tag_skr49_001
chart_skr49_2110;2110;Echte Mitgliedsbeiträge bis 300 EUR;False;False;data_account_type_revenue;;account_tag_skr49_162;account_tag_skr49_001
chart_skr49_2120;2120;Echte Mitgliedsbeiträge 300 - 1.023 EUR;False;False;data_account_type_revenue;;account_tag_skr49_162;account_tag_skr49_001
chart_skr49_2150;2150;Aufnahmegebühren bis 300 EUR;False;False;data_account_type_revenue;;account_tag_skr49_163;account_tag_skr49_001
chart_skr49_2160;2160;Aufnahmegebühren 300 - 1.534 EUR;False;False;data_account_type_revenue;;account_tag_skr49_163;account_tag_skr49_001
chart_skr49_2170;2170;Umlagen;False;False;data_account_type_revenue;;account_tag_skr49_163;account_tag_skr49_001
chart_skr49_2300;2300;Erhaltene nicht steuerbare Zuschüsse;False;False;data_account_type_revenue;;account_tag_skr49_164;account_tag_skr49_001
chart_skr49_2301;2301;Zuschüsse von Verbänden;False;False;data_account_type_revenue;;account_tag_skr49_164;account_tag_skr49_001
chart_skr49_2302;2302;Zuschüsse von Behörden;False;False;data_account_type_revenue;;account_tag_skr49_164;account_tag_skr49_001
chart_skr49_2303;2303;Sonstige Zuschüsse;False;False;data_account_type_revenue;;account_tag_skr49_164;account_tag_skr49_001
chart_skr49_2400;2400;Sonstige Einnahmen ideeller Bereich;False;False;data_account_type_revenue;;account_tag_skr49_161;account_tag_skr49_001
chart_skr49_2410;2410;Steuerfreie Einnahmen nicht gemeinnütziger Vereine;False;False;data_account_type_revenue;;account_tag_skr49_161;account_tag_skr49_001
chart_skr49_2412;2412;Zuwendungen Dritter (Sponsoren);False;False;data_account_type_revenue;;account_tag_skr49_161;account_tag_skr49_001
chart_skr49_2420;2420;Steuerfreie Einnahmen gemeinnütziger Vereine;False;False;data_account_type_revenue;;account_tag_skr49_161;account_tag_skr49_001
chart_skr49_2421;2421;"Erlöse aus Verkäufen Sachanlagevermögen 
(bei Buchgewinn) ";False;False;data_account_type_revenue;;account_tag_skr49_161;account_tag_skr49_001
chart_skr49_2423;2423;Erträge aus der Auflösung einer steuerlichen Rücklage;False;False;data_account_type_revenue;;account_tag_skr49_161;account_tag_skr49_001
chart_skr49_2425;2425;Anlagenabgänge Sachanlagen (Restbuchwert bei Buchgewinn) ;False;False;data_account_type_revenue;;account_tag_skr49_161;account_tag_skr49_001
chart_skr49_2450;2450;Verrechnete/aufgeteilte Einnahmen ideeller Bereich;False;False;data_account_type_revenue;;account_tag_skr49_161;account_tag_skr49_001
chart_skr49_2451;2451;Verrechnete Sachbezüge Arbeitnehmer;False;False;data_account_type_revenue;;account_tag_skr49_161;account_tag_skr49_001
chart_skr49_2490;2490;"Erträge aus Zuschreibungen des Sachanla-
gevermögens ";False;False;data_account_type_revenue;;account_tag_skr49_161;account_tag_skr49_001
chart_skr49_2500;2500;Abschreibungen auf Sachanlagen;False;False;data_account_type_depreciation;account_tag_skr49_033;account_tag_skr49_052;account_tag_skr49_001
chart_skr49_2501;2501;Sofortabschreibung   geringwertiger  Wirtschaftsgüter ;False;False;data_account_type_depreciation;account_tag_skr49_033;account_tag_skr49_052;account_tag_skr49_001
chart_skr49_2502;2502;Abschreibungen auf Sammelposten Wirtschaftsgüter;False;False;data_account_type_depreciation;account_tag_skr49_033;account_tag_skr49_052;account_tag_skr49_001
chart_skr49_2503;2503;Kalkulatorische Abschreibungen;False;False;data_account_type_depreciation;account_tag_skr49_033;account_tag_skr49_166;account_tag_skr49_001
chart_skr49_2507;2507;Verrechnete kalkulatorische Abschreibungen ;False;False;data_account_type_depreciation;account_tag_skr49_033;account_tag_skr49_166;account_tag_skr49_001
chart_skr49_2510;2510;Ausgaben Bereich 2000;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_166;account_tag_skr49_001
chart_skr49_2550;2550;Anteilige Personalkosten;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_167;account_tag_skr49_001
chart_skr49_2551;2551;Löhne und Gehälter;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_167;account_tag_skr49_001
chart_skr49_2553;2553;Abgeführte Lohnsteuer;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_167;account_tag_skr49_001
chart_skr49_2554;2554;Aufwandsentschädigungen Übungsleiter;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_167;account_tag_skr49_001
chart_skr49_2555;2555;Gesetzliche soziale Aufwendungen;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_167;account_tag_skr49_001
chart_skr49_2556;2556;Aushilfslöhne;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_167;account_tag_skr49_001
chart_skr49_2557;2557;"Sachzuwendungen und Dienstleistungen an 
Arbeitnehmer ";False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_167;account_tag_skr49_001
chart_skr49_2558;2558;Beiträge zur Berufsgenossenschaft1);False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_167;account_tag_skr49_001
chart_skr49_2560;2560;Reisekosten Arbeitnehmer Verpflegungsmehraufwand ;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_168;account_tag_skr49_001
chart_skr49_2561;2561;Reisekosten Arbeitnehmer;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_168;account_tag_skr49_001
chart_skr49_2562;2562;Reisekosten Arbeitnehmer Übernachtungsaufwand;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_168;account_tag_skr49_001
chart_skr49_2563;2563;Reisekosten Arbeitnehmer Fahrtkosten;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_168;account_tag_skr49_001
chart_skr49_2564;2564;Kilometergelderstattung Arbeitnehmer;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_168;account_tag_skr49_001
chart_skr49_2660;2660;Anteilige Raumkosten;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_169;account_tag_skr49_001
chart_skr49_2661;2661;Miete, Pacht;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_169;account_tag_skr49_001
chart_skr49_2663;2663;Raumnebenkosten;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_169;account_tag_skr49_001
chart_skr49_2664;2664;Reparaturen;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_166;account_tag_skr49_001
chart_skr49_2700;2700;Kosten der Mitgliederverwaltung;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_166;account_tag_skr49_001
chart_skr49_2701;2701;Bürobedarf;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_166;account_tag_skr49_001
chart_skr49_2702;2702;Porto, Telefon;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_166;account_tag_skr49_001
chart_skr49_2703;2703;Einzugskosten;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_166;account_tag_skr49_001
chart_skr49_2704;2704;Sonstige Verwaltungskosten;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_166;account_tag_skr49_001
chart_skr49_2750;2750;Verbrauchsabgaben und sonstige Beiträge;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_166;account_tag_skr49_001
chart_skr49_2751;2751;Abgaben Landesverband;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_166;account_tag_skr49_001
chart_skr49_2752;2752;Abgaben Fachverband;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_166;account_tag_skr49_001
chart_skr49_2753;2753;Versicherungen, Beiträge;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_166;account_tag_skr49_001
chart_skr49_2800;2800;Mitgliederpflege;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_166;account_tag_skr49_001
chart_skr49_2801;2801;Vereinsmitteilungen;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_166;account_tag_skr49_001
chart_skr49_2802;2802;Geschenke, Jubiläen, Ehrungen;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_166;account_tag_skr49_001
chart_skr49_2803;2803;Ausbildungskosten;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_166;account_tag_skr49_001
chart_skr49_2804;2804;Lehr- und Jugendarbeit;False;False;data_account_type_expenses;account_tag_skr49_033;account_tag_skr49_166;account_tag_skr49_001
